timestamp,total_power,fridge,dryer,coffee machine,kettle,washing machine,pc,freezer,occupancy,weather,tod_slot,tariff,cost
2012-06-28 7:00:00,280.3,3.82,0.06,0.06,0,242.15,11.82,22.39,1,Summer,off-peak hour,0.10,28.03
2012-06-28 8:00:00,600.18,46.25,0.07,0.07,0,527.57,9.82,16.4,1,Summer,off-peak hour,0.10,60.02
2012-06-28 9:00:00,685.91,33.64,0.08,0.05,0,620.29,9.72,22.13,0,Summer,off-peak hour,0.10,68.59
2012-06-28 10:00:00,306.19,13.54,0.07,0.08,0,266.16,9.68,16.66,0,Summer,off-peak hour,0.10,30.62
2012-06-28 11:00:00,114.88,40.53,0.05,0.07,0,42.62,9.72,21.89,0,Summer,off-peak hour,0.10,11.49
2012-06-28 12:00:00,128.33,2,0.06,0.07,0,98.88,9.69,17.63,0,Summer,off-peak hour,0.10,12.83
2012-06-28 13:00:00,684.18,52.3,0.09,0.08,0.07,596.13,9.66,25.85,0,Summer,off-peak hour,0.10,68.42
2012-06-28 14:00:00,585.63,47.04,0.08,0.05,0,507.15,9.66,21.65,0,Summer,off-peak hour,0.10,58.56
2012-06-28 15:00:00,117.95,45.08,0.07,0.04,0,44.8,9.67,18.29,0,Summer,off-peak hour,0.10,11.80
2012-06-28 16:00:00,168.73,44.6,0.08,0.05,0,91.1,9.67,23.23,0,Summer,off-peak hour,0.10,16.87
2012-06-28 17:00:00,479.22,44.06,0.06,0.05,0,410.26,9.73,15.06,0,Summer,off-peak hour,0.10,47.92
2012-06-28 18:00:00,126.07,43.45,0.06,0.08,0,49,9.68,23.8,1,Summer,peak hour,0.22,27.74
2012-06-28 19:00:00,118.61,10.59,0.06,0.08,0,82.61,9.69,15.58,1,Summer,peak hour,0.22,26.09
2012-06-28 20:00:00,98.96,0.86,0.93,0.09,0,96.26,0.32,0.5,1,Summer,peak hour,0.22,21.77
2012-06-28 21:00:00,197.66,1,1,0.09,0,193.57,1,1,1,Summer,peak hour,0.22,43.49
2012-06-28 22:00:00,161.13,1,1,0.06,0,157.07,1,1,1,Summer,peak hour,0.22,35.45
2012-06-28 23:00:00,141.92,1,1,0.04,0,137.88,1,1,1,Summer,off-peak hour,0.10,14.19
2012-06-29 0:00:00,77.97,1,1,0.05,0,73.92,1,1,1,Summer,off-peak hour,0.10,7.80
2012-06-29 1:00:00,100.7,14.84,0.68,0.03,0,77.04,2.11,6,1,Summer,off-peak hour,0.10,10.07
2012-06-29 2:00:00,93.97,21.63,0.29,0.04,0,53.13,5.85,13.03,1,Summer,off-peak hour,0.10,9.40
2012-06-29 3:00:00,80.99,0.21,0.41,0.03,0,62.56,4.88,12.9,1,Summer,off-peak hour,0.10,8.10
2012-06-29 4:00:00,136.05,42.23,0.07,0.05,0,69.03,9.73,14.94,1,Summer,off-peak hour,0.10,13.61
2012-06-29 5:00:00,530.74,1.47,0.06,0.06,0,495.34,9.77,24.04,1,Summer,off-peak hour,0.10,53.07
2012-06-29 6:00:00,502.28,23.76,0.02,0.03,0,456.35,9.13,12.99,1,Summer,off-peak hour,0.10,50.23
2012-06-29 7:00:00,665.76,14.04,0.15,103.57,0,520.82,7.63,19.55,1,Summer,off-peak hour,0.10,66.58
2012-06-29 8:00:00,205.96,23.01,0.09,0.05,0,156.54,9.95,16.32,0,Summer,off-peak hour,0.10,20.60
2012-06-29 9:00:00,557.48,47.95,0.06,50.68,0,426.76,9.69,22.34,0,Summer,off-peak hour,0.10,55.75
2012-06-29 10:00:00,114.85,10.62,0.06,0.06,0,70.73,9.85,23.53,0,Summer,off-peak hour,0.10,11.49
2012-06-29 11:00:00,143.44,50.57,0.06,0.04,0,65.65,9.8,17.32,0,Summer,off-peak hour,0.10,14.34
2012-06-29 12:00:00,151.72,32.43,0.08,0.07,0,86.25,9.65,23.24,0,Summer,off-peak hour,0.10,15.17
2012-06-29 13:00:00,186.19,21.91,0.03,93.65,0,44.78,1.84,23.98,0,Summer,off-peak hour,0.10,18.62
2012-06-29 14:00:00,501.5,49.5,0.06,0.03,0,429.02,1,21.89,0,Summer,off-peak hour,0.10,50.15
2012-06-29 15:00:00,551.54,46.75,0.09,0.05,0,484.54,1,19.11,0,Summer,off-peak hour,0.10,55.15
2012-06-29 16:00:00,416.81,45.39,0.08,0.04,0,350.75,1,19.55,0,Summer,off-peak hour,0.10,41.68
2012-06-29 17:00:00,433.04,11.83,0.07,0.04,0,398.14,1,21.96,0,Summer,off-peak hour,0.10,43.30
2012-06-29 18:00:00,549.43,39.33,0.08,0.08,0,492.17,1,16.77,0,Summer,peak hour,0.22,120.87
2012-06-29 19:00:00,167.82,19.44,0.06,0.05,0,114.55,9.19,24.53,0,Summer,peak hour,0.22,36.92
2012-06-29 20:00:00,105.92,25.24,0.11,0.05,0,63.95,2.24,14.33,0,Summer,peak hour,0.22,23.30
2012-06-29 21:00:00,558.02,23.26,0.06,0.06,0,509.27,1,24.37,0,Summer,peak hour,0.22,122.76
2012-06-29 22:00:00,687.76,8.4,0.07,0.04,0,661.07,1,17.18,1,Summer,peak hour,0.22,151.31
2012-06-29 23:00:00,109.41,38.26,0.08,0.05,0,49.57,1,20.45,1,Summer,off-peak hour,0.10,10.94
2012-06-30 0:00:00,71.67,1.27,0.06,0.04,0,48.63,1,20.67,1,Summer,off-peak hour,0.10,7.17
2012-06-30 1:00:00,106.93,39.16,0.09,0.06,0,48.92,1,17.7,1,Summer,off-peak hour,0.10,10.69
2012-06-30 2:00:00,80.32,6.47,0.1,0.04,0,49.28,1,23.43,1,Summer,off-peak hour,0.10,8.03
2012-06-30 3:00:00,85.78,20.68,0.06,0.03,0,48.84,1,15.17,1,Summer,off-peak hour,0.10,8.58
2012-06-30 4:00:00,99.73,24.87,0.1,0.04,0,50.07,1,23.65,1,Summer,off-peak hour,0.10,9.97
2012-06-30 5:00:00,100.85,1.38,0.06,0.06,0,81.25,1,17.1,1,Summer,off-peak hour,0.10,10.09
2012-06-30 6:00:00,142.02,44.18,0.07,0.03,0,75.74,1,21,1,Summer,off-peak hour,0.10,14.20
2012-06-30 7:00:00,229.61,5.54,0.08,107.97,0,94.86,1,20.16,1,Summer,off-peak hour,0.10,22.96
2012-06-30 8:00:00,168.81,47.98,0.07,27.92,0,73.11,1,18.73,1,Summer,off-peak hour,0.10,16.88
2012-06-30 9:00:00,110.62,1.35,0.05,28.16,0.05,58.08,1,21.93,1,Summer,off-peak hour,0.10,11.06
2012-06-30 10:00:00,93.35,28.03,0.06,47.62,0,0.05,1,16.64,1,Summer,off-peak hour,0.10,9.34
2012-06-30 11:00:00,91.39,19.65,0.07,46.5,0,0.06,1,24.17,1,Summer,off-peak hour,0.10,9.14
2012-06-30 12:00:00,66.05,2.99,0.07,18.9,0,28.72,1,14.37,1,Summer,off-peak hour,0.10,6.61
2012-06-30 13:00:00,117.32,44.92,0.09,26.42,0,21.17,1,23.72,1,Summer,off-peak hour,0.10,11.73
2012-06-30 14:00:00,67.55,1.4,0.09,46.81,0,1.01,1,17.24,1,Summer,off-peak hour,0.10,6.76
2012-06-30 15:00:00,99.54,29.53,0.09,0.04,0,47.89,1,20.99,1,Summer,off-peak hour,0.10,9.95
2012-06-30 16:00:00,87.02,18.15,0.06,0.05,0,47.37,1,20.39,0,Summer,off-peak hour,0.10,8.70
2012-06-30 17:00:00,71.71,5.07,0.06,0.05,0,47.17,1,18.36,0,Summer,off-peak hour,0.10,7.17
2012-06-30 18:00:00,114.58,42.74,0.07,0.06,0,47.5,1,23.21,1,Summer,peak hour,0.22,25.21
2012-06-30 19:00:00,65.82,1.3,0.08,0.06,0,42.02,7.29,15.07,1,Summer,peak hour,0.22,14.48
2012-06-30 20:00:00,106.36,31.59,0.07,0.07,0,39.79,9.69,25.15,1,Summer,peak hour,0.22,23.40
2012-06-30 21:00:00,79.75,15.7,0.06,0.09,0,39.05,9.73,15.12,1,Summer,peak hour,0.22,17.55
2012-06-30 22:00:00,80.63,8.95,0.06,0.07,0,39.35,9.72,22.48,1,Summer,peak hour,0.22,17.74
2012-06-30 23:00:00,105.83,38.1,0.06,0.04,0,39.06,9.71,18.86,1,Summer,off-peak hour,0.10,10.58
2012-12-01 0:00:00,131.95,38.84,0.07,0.05,0.14,69.6,9.7,13.55,1,Winter,off-peak hour,0.10,13.20
2012-12-01 1:00:00,91.06,4,0.07,0.04,0.14,55.92,9.72,21.17,1,Winter,off-peak hour,0.10,9.11
2012-12-01 2:00:00,108.28,26.64,0.06,0.04,0.14,55.97,9.69,15.74,1,Winter,off-peak hour,0.10,10.83
2012-12-01 3:00:00,98.19,16.34,0.07,0.05,0.15,56.33,9.7,15.55,1,Winter,off-peak hour,0.10,9.82
2012-12-01 4:00:00,91.58,3.97,0.06,0.08,0.14,56.41,9.68,21.24,1,Winter,off-peak hour,0.10,9.16
2012-12-01 5:00:00,118.78,39.25,0.05,0.06,0.15,55.98,9.71,13.58,1,Winter,off-peak hour,0.10,11.88
2012-12-01 6:00:00,132.72,3.86,0.07,0.08,0.14,100.75,9.7,18.12,1,Winter,off-peak hour,0.10,13.27
2012-12-01 7:00:00,467.38,26.79,0.06,0.07,182.45,229.2,9.69,19.12,1,Winter,off-peak hour,0.10,46.74
2012-12-01 8:00:00,202.46,24.03,0.06,0.65,0.14,154.8,9.7,13.08,0,Winter,off-peak hour,0.10,20.25
2012-12-01 9:00:00,90.92,3.92,0.06,1,0.15,55.51,9.71,20.57,0,Winter,off-peak hour,0.10,9.09
2012-12-01 10:00:00,123.44,40.86,0.08,1,0.14,54.82,9.7,16.84,0,Winter,off-peak hour,0.10,12.34
2012-12-01 11:00:00,115.2,4.7,0.06,1,0.15,84.91,9.7,14.68,0,Winter,off-peak hour,0.10,11.52
2012-12-01 12:00:00,393.93,38.27,0.06,1,0.14,323.58,9.71,21.17,0,Winter,off-peak hour,0.10,39.39
2012-12-01 13:00:00,232.24,16.59,0.07,1,77.8,113.37,8.98,14.43,0,Winter,off-peak hour,0.10,23.22
2012-12-01 14:00:00,132.56,30.43,0.06,1,0.14,73.96,9.71,17.26,0,Winter,off-peak hour,0.10,13.26
2012-12-01 15:00:00,170.53,22.4,0.06,1,0.13,117.52,9.67,19.75,0,Winter,off-peak hour,0.10,17.05
2012-12-01 16:00:00,129.02,15.79,0.06,1,0.15,89.48,9.69,12.85,0,Winter,off-peak hour,0.10,12.90
2012-12-01 17:00:00,158.26,30.64,0.06,1,0.15,96.4,9.7,20.31,1,Winter,off-peak hour,0.10,15.83
2012-12-01 18:00:00,1238.13,14.15,0.06,1,0.91,1195.34,9.73,16.94,1,Winter,peak hour,0.22,272.39
2012-12-01 19:00:00,480.33,41.32,0.06,1,1,412.87,9.72,14.36,1,Winter,peak hour,0.22,105.67
2012-12-01 20:00:00,792.72,9.23,0.06,1,1,750.16,9.71,21.56,1,Winter,peak hour,0.22,174.40
2012-12-01 21:00:00,862.61,48.81,0.07,1,1,788.13,9.69,13.91,1,Winter,peak hour,0.22,189.77
2012-12-01 22:00:00,434.14,6.73,0.06,1,1,397.52,9.69,18.14,1,Winter,peak hour,0.22,95.51
2012-12-01 23:00:00,158.18,27.68,0.08,1,0.82,100.1,9.7,18.8,1,Winter,off-peak hour,0.10,15.82
2012-12-02 0:00:00,98.91,17.98,0.06,1,0.15,57.03,9.72,12.97,1,Winter,off-peak hour,0.10,9.89
2012-12-02 1:00:00,34.51,0.91,0.6,1,0.67,13.61,9.71,8.01,1,Winter,off-peak hour,0.10,3.45
2012-12-02 2:00:00,0,0,0,0,0,0,0,0,1,Winter,off-peak hour,0.10,0.00
2012-12-02 3:00:00,0,0,0,0,0,0,0,0,1,Winter,off-peak hour,0.10,0.00
2012-12-02 4:00:00,0,0,0,0,0,0,0,0,1,Winter,off-peak hour,0.10,0.00
2012-12-02 5:00:00,0,0,0,0,0,0,0,0,1,Winter,off-peak hour,0.10,0.00
2012-12-02 6:00:00,0,0,0,0,0,0,0,0,1,Winter,off-peak hour,0.10,0.00
2012-12-02 7:00:00,0,0,0,0,0,0,0,0,1,Winter,off-peak hour,0.10,0.00
2012-12-02 8:00:00,0,0,0,0,0,0,0,0,1,Winter,off-peak hour,0.10,0.00
2012-12-02 9:00:00,0,0,0,0,0,0,0,0,1,Winter,off-peak hour,0.10,0.00
2012-12-02 10:00:00,0,0,0,0,0,0,0,0,1,Winter,off-peak hour,0.10,0.00
2012-12-02 11:00:00,0,0,0,0,0,0,0,0,1,Winter,off-peak hour,0.10,0.00
2012-12-02 12:00:00,289.24,3.21,0.44,1,1,263.75,9.64,10.2,1,Winter,off-peak hour,0.10,28.92
2012-12-02 13:00:00,246.15,42.04,0.07,1,1,177.88,9.7,14.46,1,Winter,off-peak hour,0.10,24.62
2012-12-02 14:00:00,98.62,3.73,0.06,1,1,66.52,9.72,16.59,1,Winter,off-peak hour,0.10,9.86
2012-12-02 15:00:00,140.4,37.52,0.06,1,1,70.31,9.69,20.82,1,Winter,off-peak hour,0.10,14.04
2012-12-02 16:00:00,138.46,7.17,0.07,1,1,106.81,9.69,12.72,1,Winter,off-peak hour,0.10,13.85
2012-12-02 17:00:00,968.92,22.75,0.08,0.69,1,915.19,9.69,19.52,1,Winter,off-peak hour,0.10,96.89
2012-12-02 18:00:00,542.14,28.61,0.06,0.05,1,485.42,9.69,17.31,1,Winter,peak hour,0.22,119.27
2012-12-02 19:00:00,266.23,6.85,0.06,0.06,1,234.09,9.73,14.44,1,Winter,peak hour,0.22,58.57
2012-12-02 20:00:00,516.54,40.4,0.07,0.07,0.43,444.89,9.71,20.97,1,Winter,peak hour,0.22,113.64
2012-12-02 21:00:00,373.4,3.95,0.07,0.07,0.14,344.95,9.69,14.53,1,Winter,peak hour,0.22,82.15
2012-12-02 22:00:00,944.29,29.27,0.08,0.07,0.13,887.87,9.7,17.17,1,Winter,peak hour,0.22,207.74
2012-12-02 23:00:00,579.11,15.9,0.07,0.06,0.15,533.72,9.71,19.5,1,Winter,off-peak hour,0.10,57.91
2012-12-03 0:00:00,88.81,3.91,0.06,0.07,0.14,62.22,9.7,12.71,1,Winter,off-peak hour,0.10,8.88
2012-12-03 1:00:00,130.68,40.02,0.06,0.07,0.14,60.2,9.7,20.49,1,Winter,off-peak hour,0.10,13.07
2012-12-03 2:00:00,90.49,4,0.07,0.06,0.14,60.11,9.69,16.42,1,Winter,off-peak hour,0.10,9.05
2012-12-03 3:00:00,97,11.22,0.08,0.07,0.13,60.48,9.71,15.31,1,Winter,off-peak hour,0.10,9.70
2012-12-03 4:00:00,242.46,33.79,0.08,0.07,0.14,177.75,9.69,20.94,1,Winter,off-peak hour,0.10,24.25
2012-12-03 5:00:00,268.34,3.86,0.08,0.07,0.14,241.07,9.73,13.39,1,Winter,off-peak hour,0.10,26.83
2012-12-03 6:00:00,191.72,26.04,0.07,0.07,0.14,137.56,9.69,18.15,1,Winter,off-peak hour,0.10,19.17
2012-12-03 7:00:00,222.72,18.28,0.07,0.07,0.14,175.91,9.71,18.54,1,Winter,off-peak hour,0.10,22.27
2012-12-03 8:00:00,927.21,3.8,0.07,0.07,84.8,815.85,9.69,12.93,1,Winter,off-peak hour,0.10,92.72
2012-12-03 9:00:00,426.4,47.6,0.08,0.08,66.95,281.25,9.11,21.33,1,Winter,off-peak hour,0.10,42.64
2012-12-03 10:00:00,1557.57,5.78,685.38,0.06,0.14,841.36,9.73,15.12,1,Winter,off-peak hour,0.10,155.76
2012-12-03 11:00:00,1683.11,27.96,698.36,0.07,0.14,930.88,9.7,16,1,Winter,off-peak hour,0.10,168.31
2012-12-03 12:00:00,744.29,25.1,214.9,0.07,43.94,429.56,9.69,21.03,1,Winter,off-peak hour,0.10,74.43
2012-12-03 13:00:00,1579.23,3.9,807.4,0.08,0.14,745.1,9.7,12.91,1,Winter,off-peak hour,0.10,157.92
2012-12-03 14:00:00,778.56,48.25,531.95,0.07,0.14,169.88,9.73,18.54,1,Winter,off-peak hour,0.10,77.86
2012-12-03 15:00:00,975.91,45.84,818.98,0.07,0.14,83,9.7,18.18,1,Winter,off-peak hour,0.10,97.59
2012-12-03 16:00:00,438.53,26.42,280.19,0.07,0.14,108.95,9.67,13.09,1,Winter,off-peak hour,0.10,43.85
2012-12-03 17:00:00,271.68,12.74,0.07,0.08,0.14,227.93,9.69,21.03,1,Winter,off-peak hour,0.10,27.17
2012-12-03 18:00:00,426.35,47.78,0.07,0.14,0.14,353.01,9.7,15.51,1,Winter,peak hour,0.22,93.80
2012-12-03 19:00:00,284,23.49,0.07,1,0.14,233.32,9.72,16.26,1,Winter,peak hour,0.22,62.48
2012-12-03 20:00:00,179.82,3.99,0.07,1,0.14,144.11,9.72,20.79,1,Winter,peak hour,0.22,39.56
2012-12-03 21:00:00,192.12,35.8,0.01,1,0.17,134.24,9.63,11.27,1,Winter,peak hour,0.22,42.27
2012-12-03 22:00:00,101.4,4.03,0.08,1,0.15,67.92,9.75,18.47,1,Winter,peak hour,0.22,22.31
2012-12-03 23:00:00,930.75,19.81,0.07,1,0.14,881.63,9.7,18.4,1,Winter,off-peak hour,0.10,93.08
2012-12-04 0:00:00,652.62,21.79,0.08,1,0.14,606.79,9.72,13.1,1,Winter,off-peak hour,0.10,65.26
2012-12-04 1:00:00,95.86,4.03,0.08,1,0.14,59.85,9.71,21.05,1,Winter,off-peak hour,0.10,9.59
2012-12-04 2:00:00,125.01,38.59,0.08,1,0.15,59.33,9.71,16.15,1,Winter,off-peak hour,0.10,12.50
2012-12-04 3:00:00,88.72,4.07,0.07,1,0.15,58.81,9.69,14.93,1,Winter,off-peak hour,0.10,8.87
2012-12-04 4:00:00,266.66,12.42,0.07,1,0.15,222.54,9.67,20.81,1,Winter,off-peak hour,0.10,26.67
2012-12-04 5:00:00,419.7,29.57,0.07,1,0.14,365.11,9.7,14.11,1,Winter,off-peak hour,0.10,41.97
2012-12-04 6:00:00,212.19,3.91,0.07,1,0.14,179.76,9.71,17.6,1,Winter,off-peak hour,0.10,21.22
2012-12-04 7:00:00,471.06,34.41,0.07,1,0.28,406.11,9.72,19.47,1,Winter,off-peak hour,0.10,47.11
2012-12-04 8:00:00,263.72,12.9,0.07,1,66.27,160.82,9.7,12.96,0,Winter,off-peak hour,0.10,26.37
2012-12-04 9:00:00,132.2,9.52,0.08,1,0.14,91.49,9.69,20.28,0,Winter,off-peak hour,0.10,13.22
2012-12-04 10:00:00,115.03,34.5,0.06,1,0.14,52.91,9.72,16.7,0,Winter,off-peak hour,0.10,11.50
2012-12-04 11:00:00,104.34,3.96,0.07,1,0.14,75.01,9.71,14.45,0,Winter,off-peak hour,0.10,10.43
2012-12-04 12:00:00,367.91,34.13,0.08,1,0.14,301.75,9.71,21.1,0,Winter,off-peak hour,0.10,36.79
2012-12-04 13:00:00,157.73,14.05,0.07,0.94,45.57,73.13,9.68,14.29,0,Winter,off-peak hour,0.10,15.77
2012-12-04 14:00:00,87.79,7.73,0.07,0.07,0.15,52.64,9.71,17.42,0,Winter,off-peak hour,0.10,8.78
2012-12-04 15:00:00,859.44,36.84,0.07,0.08,0.14,793.35,9.69,19.27,1,Winter,off-peak hour,0.10,85.94
2012-12-04 16:00:00,243.48,3.84,0.06,0.07,0.15,216.92,9.69,12.75,1,Winter,off-peak hour,0.10,24.35
2012-12-04 17:00:00,461.73,35.77,0.09,0.07,0.15,395.37,9.72,20.56,1,Winter,off-peak hour,0.10,46.17
2012-12-04 18:00:00,480.18,14.58,0.07,0.07,0.14,439.35,9.7,16.27,1,Winter,peak hour,0.22,105.64
2012-12-04 19:00:00,434.43,37.5,0.07,0.07,0.14,371.2,9.74,15.71,1,Winter,peak hour,0.22,95.57
2012-12-04 20:00:00,400.55,18.32,0.07,0.08,54.53,296.88,9.72,20.95,1,Winter,peak hour,0.22,88.12
2012-12-04 21:00:00,724.8,14.76,0.07,0.07,0.14,686.9,9.72,13.14,1,Winter,peak hour,0.22,159.46
2012-12-04 22:00:00,573.99,25.48,0.08,0.08,0.14,520.53,9.73,17.95,1,Winter,peak hour,0.22,126.28
2012-12-04 23:00:00,499.82,3.94,0.07,0.08,0.14,466.44,9.68,19.47,1,Winter,off-peak hour,0.10,49.98
2012-12-05 0:00:00,122.8,36.25,0.08,0.07,0.14,63.6,9.7,12.96,1,Winter,off-peak hour,0.10,12.28
2012-12-05 1:00:00,95.2,3.98,0.07,0.07,0.14,61.44,9.71,19.79,1,Winter,off-peak hour,0.10,9.52
2012-12-05 2:00:00,125.59,34.73,0.07,0.05,0.14,63.47,9.67,17.46,1,Winter,off-peak hour,0.10,12.56
2012-12-05 3:00:00,91.19,5.45,0.08,0.08,0.14,61.92,9.69,13.83,1,Winter,off-peak hour,0.10,9.12
2012-12-05 4:00:00,113.98,19.94,0.07,0.07,0.14,62.94,9.7,21.12,1,Winter,off-peak hour,0.10,11.40
2012-12-05 5:00:00,150.33,20.37,0.07,0.08,0.14,105.13,9.7,14.84,1,Winter,off-peak hour,0.10,15.03
2012-12-05 6:00:00,138.94,4.59,0.08,0.08,0.14,107.93,9.69,16.43,1,Winter,off-peak hour,0.10,13.89
2012-12-05 7:00:00,515.37,34.97,0.07,0.08,93.04,356.83,9.7,20.68,0,Winter,off-peak hour,0.10,51.54
2012-12-05 8:00:00,275.22,3.83,0.07,0.07,0.14,248.57,9.71,12.83,0,Winter,off-peak hour,0.10,27.52
2012-12-05 9:00:00,127.75,37.2,0.08,0.08,0.14,61.8,9.69,18.76,0,Winter,off-peak hour,0.10,12.78
2012-12-05 10:00:00,104.3,4.61,0.09,0.09,0.15,71.58,9.71,18.07,0,Winter,off-peak hour,0.10,10.43
2012-12-05 11:00:00,232.03,50.19,0.08,1,0.14,157.85,9.73,13.04,1,Winter,off-peak hour,0.10,23.20
2012-12-05 12:00:00,593.71,29.33,0.07,1,63.58,469.09,9.69,20.95,1,Winter,off-peak hour,0.10,59.37
2012-12-05 13:00:00,730.48,21.93,0.06,1,0.14,681.68,9.7,15.97,1,Winter,off-peak hour,0.10,73.05
2012-12-05 14:00:00,942.36,21.63,0.06,1,0.14,894.77,9.7,15.06,1,Winter,off-peak hour,0.10,94.24
2012-12-05 15:00:00,336.84,22.96,0.09,1,0.14,282.12,9.7,20.83,1,Winter,off-peak hour,0.10,33.68
2012-12-05 16:00:00,861.19,20.16,0.06,1,0.14,816.26,9.7,13.87,1,Winter,off-peak hour,0.10,86.12
2012-12-05 17:00:00,1325.58,23.51,0.08,1,0.15,1273.99,9.66,17.19,1,Winter,off-peak hour,0.10,132.56
2012-12-05 18:00:00,367.04,22.08,0.07,1,0.14,314.4,9.7,19.65,1,Winter,peak hour,0.22,80.75
2012-12-05 19:00:00,368.23,17.82,0.07,1,0.14,326.78,9.71,12.71,1,Winter,peak hour,0.22,81.01
2012-12-05 20:00:00,207,26.67,0.06,1,0.14,149.14,9.73,20.26,1,Winter,peak hour,0.22,45.54
2012-12-05 21:00:00,147.86,10.07,0.07,1,0.15,110.8,9.69,16.08,1,Winter,peak hour,0.22,32.53
2012-12-05 22:00:00,149.43,33.76,0.07,1,0.14,89.45,9.71,15.3,1,Winter,peak hour,0.22,32.87
2012-12-05 23:00:00,109.08,3.96,0.05,1,0.14,73.34,9.72,20.87,1,Winter,off-peak hour,0.10,10.91
2012-12-06 0:00:00,115.58,37.27,0.07,1,0.14,53.75,9.69,13.66,1,Winter,off-peak hour,0.10,11.56
2012-12-06 1:00:00,86.99,3.97,0.07,1,0.14,54.31,9.72,17.78,1,Winter,off-peak hour,0.10,8.70
2012-12-06 2:00:00,102.95,17.74,0.08,1,0.14,55.02,9.65,19.32,1,Winter,off-peak hour,0.10,10.30
2012-12-06 3:00:00,102.59,23.31,0.08,1,0.14,55.46,9.71,12.89,1,Winter,off-peak hour,0.10,10.26
2012-12-06 4:00:00,88.82,3.89,0.08,1,0.14,54.42,9.71,19.58,1,Winter,off-peak hour,0.10,8.88
2012-12-06 5:00:00,170.06,36.39,0.06,1,0.14,105.18,9.7,17.59,1,Winter,off-peak hour,0.10,17.01
2012-12-06 6:00:00,179.15,3.91,0.07,1,0.15,151.07,9.71,13.24,1,Winter,off-peak hour,0.10,17.92
2012-12-06 7:00:00,381.47,29.29,0.08,1,60.43,259.98,9.74,20.95,1,Winter,off-peak hour,0.10,38.15
2012-12-06 8:00:00,312.08,14.62,0.08,1,0.15,270.6,9.7,15.93,1,Winter,off-peak hour,0.10,31.21
2012-12-06 9:00:00,311.41,13.29,0.07,22.79,0.26,250.26,9.71,15.03,1,Winter,off-peak hour,0.10,31.14
2012-12-06 10:00:00,224.53,30.3,0.08,64.71,0.16,98.73,9.73,20.82,1,Winter,off-peak hour,0.10,22.45
2012-12-06 11:00:00,678.85,13.44,0.08,37.71,0.14,604.11,9.7,13.67,1,Winter,off-peak hour,0.10,67.89
2012-12-06 12:00:00,280.26,30.27,0.07,55.24,0.14,167.38,9.68,17.48,1,Winter,off-peak hour,0.10,28.03
2012-12-06 13:00:00,941.7,27.02,0.06,0.06,0.14,885.28,9.7,19.44,1,Winter,off-peak hour,0.10,94.17
2012-12-06 14:00:00,558.74,24.47,0.07,0.06,0.14,511.52,9.71,12.77,1,Winter,off-peak hour,0.10,55.87
2012-12-06 15:00:00,143.43,21.89,0.07,0.07,0.14,91.41,9.68,20.17,1,Winter,off-peak hour,0.10,14.34
2012-12-06 16:00:00,262.15,19.47,0.07,0.07,0.14,216.48,9.69,16.23,1,Winter,off-peak hour,0.10,26.22
2012-12-06 17:00:00,1045.58,17.65,0.08,0.07,209.79,793.16,9.71,15.12,1,Winter,off-peak hour,0.10,104.56
2012-12-06 18:00:00,949.62,26.34,0.06,0.08,0.14,892.24,9.72,21.04,1,Winter,peak hour,0.22,208.92
2012-12-06 19:00:00,445.29,3.71,0.07,48.82,0.14,369.58,9.73,13.24,1,Winter,peak hour,0.22,97.96
2012-12-06 20:00:00,656.7,41.31,0.08,67.37,0.14,520.43,9.71,17.66,1,Winter,peak hour,0.22,144.47
2012-12-06 21:00:00,767.96,3.73,0.08,35.23,0.14,700.75,9.67,18.36,1,Winter,peak hour,0.22,168.95
2012-12-06 22:00:00,1037.34,45.33,0.09,0.07,0.14,968.72,9.71,13.28,1,Winter,peak hour,0.22,228.21
2012-12-06 23:00:00,586.62,16.91,0.06,0.06,0.14,538.72,9.7,21.03,1,Winter,off-peak hour,0.10,58.66
2012-12-07 0:00:00,104.02,24.15,0.06,0.08,0.15,55.2,9.73,14.65,1,Winter,off-peak hour,0.10,10.40
2012-12-07 1:00:00,101.3,19.88,0.06,0.07,0.14,54.98,9.69,16.48,1,Winter,off-peak hour,0.10,10.13
2012-12-07 2:00:00,93.93,8.64,0.07,0.07,0.14,55.14,9.71,20.16,1,Winter,off-peak hour,0.10,9.39
2012-12-07 3:00:00,113.32,34.42,0.08,0.08,0.14,56.06,9.68,12.86,1,Winter,off-peak hour,0.10,11.33
2012-12-07 4:00:00,87.9,3.93,0.08,0.08,0.14,54.95,9.7,19.02,1,Winter,off-peak hour,0.10,8.79
2012-12-07 5:00:00,116.72,33.71,0.08,0.08,0.14,55.45,9.73,17.53,1,Winter,off-peak hour,0.10,11.67
2012-12-07 6:00:00,95.14,10.35,0.08,0.08,0.14,61.57,9.73,13.19,1,Winter,off-peak hour,0.10,9.51
2012-12-07 7:00:00,479.89,9.67,0.08,0.07,59.44,379.99,9.69,20.95,1,Winter,off-peak hour,0.10,47.99
2012-12-07 8:00:00,493.14,36.01,0.07,71.83,0.14,360.6,9.69,14.8,1,Winter,off-peak hour,0.10,49.31
2012-12-07 9:00:00,137.14,3.91,0.07,0.08,0.14,109.01,8.12,15.81,1,Winter,off-peak hour,0.10,13.71
2012-12-07 10:00:00,133.83,40.56,0.08,0.07,0.14,65.16,7.1,20.72,1,Winter,off-peak hour,0.10,13.38
